begin_ymd	dmID	cycle	phase	begin	end	duration_h	duration_m	magnitude	min	max	HIN_TEMP_PUP	HIN_RH_PUP	HIN_VPD_PUP	HIN_TEMP_BUP	HIN_RH_BUP	HIN_VPD_BUP	SER_TEMP	SER_RH	SER_VPD	SER_P	SER_RAD	year	HIN_TEMP_PUP_rel	HIN_RH_PUP_rel	HIN_VPD_PUP_rel	HIN_TEMP_BUP_rel	HIN_RH_BUP_rel	HIN_VPD_BUP_rel	SER_TEMP_rel	SER_RH_rel	SER_VPD_rel	HIN_TEMP_BUP_2	HIN_RH_BUP_2	HIN_VPD_BUP_2	HIN_TEMP_PUP_2	HIN_RH_PUP_2	HIN_VPD_PUP_2	SER_TEMP_2	SER_RH_2	SER_VPD_2	HIN_TEMP_PUP_3	HIN_RH_PUP_3	HIN_VPD_PUP_3	SM10	SM20	SM30	SM50	SM70	SM130	SM200	SMmean_up	SMmean_mid	SMmean_deep	SMmean	ST10	ST20	ST30	ST50	ST70	ST130	ST200	STmean_up	STmean_mid	STmean_deep	STmean	obs_1	obs_2
2015-04-13	mean_dt_scaled	29	1	13/4/15 5:00	13/4/15 16:00	11	660	2.258922817	-1.246426457	1.01249636	7.642075757	59.35772727	0.438471632	7.722772727	59.73287879	0.436601318	8.881818182	55.99090909	0.521868227	NA	304.7909091	2015	0.472698677	0.510383222	0.095666396	0.470574111	0.512017194	0.091507186	0.530378411	0.439031958	0.114201406	7.456123539	59.5901435	0.410450327	7.642075757	59.35772727	0.438471632	8.49752126	59.9272103	0.429039088	7.642075757	59.35772727	0.438471632	10.75666667	9.026515152	8.810757576	9.174393939	8.112727273	7.890909091	8.229545455	9.531313132	8.643560606	8.060227273	8.823661616	7.503772728	7.529545455	7.324333333	7.154181818	6.638666667	6.544757576	6.535348485	7.452550505	6.896424243	6.54005303	7.011963384	1	NA
2015-04-14	mean_dt_scaled	30	1	14/4/15 7:00	14/4/15 18:00	11	660	1.547460549	-0.4913291	1.056131449	7.306136364	67.80621212	0.36268946	7.424151515	68.23515151	0.361642958	8.854545455	62.35454545	0.465225639	NA	215.7272727	2015	0.466294342	0.612161977	0.079132128	0.464999873	0.615053189	0.075796678	0.529926127	0.511428276	0.103181159	7.163726892	68.14298973	0.338443724	7.306136364	67.80621212	0.36268946	8.473796702	65.93670801	0.378529548	7.306136364	67.80621212	0.36268946	10.58227273	8.967272727	8.776969697	9.107878788	8.002878788	7.9	8.230454546	9.442171717	8.555378788	8.065227273	8.763050505	6.768787879	6.984818182	7.054666667	6.991515152	6.730757576	6.6845	6.570742425	6.936090909	6.861136364	6.627621212	6.821063636	1	NA
2015-04-15	mean_dt_scaled	31	1	15/4/15 8:00	15/4/15 16:00	8	480	4.137170546	-2.346656559	1.790513987	14.124375	64.64541667	0.670093714	14.32833333	64.92145833	0.674536179	16.7375	57.05	0.932786003	NA	600.6	2015	0.596276968	0.574083927	0.146202048	0.59387736	0.574895729	0.141375907	0.660655058	0.451080774	0.194148591	13.92399552	64.80958593	0.63901564	14.124375	64.64541667	0.670093714	15.33118278	60.92736242	0.795464231	14.124375	64.64541667	0.670093714	10.45010417	8.899375	8.749583333	9.044166667	7.911666667	7.8978125	8.221666667	9.366354167	8.477916667	8.059739583	8.707838542	7.825020834	7.460333333	7.137708333	7.027083333	6.7215	6.768270834	6.6494375	7.474354167	6.874291667	6.708854167	7.064685417	1	NA
2015-04-16	mean_dt_scaled	32	1	16/4/15 6:00	16/4/15 17:00	11	660	2.662876408	-1.381313537	1.281562871	8.125893939	61.50121212	0.444972965	8.262636364	61.99181818	0.442737608	10.16363636	56.04545455	0.59333836	NA	465.8909091	2015	0.481922167	0.536205748	0.097084866	0.48065152	0.539392471	0.09279329	0.551635761	0.439652498	0.128106465	7.984734068	61.86251959	0.416344977	8.125893939	61.50121212	0.444972965	9.612575534	59.97872028	0.492770704	8.125893939	61.50121212	0.444972965	10.27871212	8.785606061	8.706969697	8.997727273	7.821363636	7.9	8.215757576	9.25709596	8.409545455	8.057878788	8.643065657	8.334848485	8.226212121	7.971090909	7.561484849	6.905212121	6.83330303	6.687363637	8.177383838	7.233348485	6.760333333	7.469058081	1	NA
2015-04-17	mean_dt_scaled	33	1	17/4/15 7:00	17/4/15 15:00	8	480	2.423747656	-1.342318441	1.081429214	6.5754375	71.90375	0.299718839	6.7100625	72.38354167	0.298342771	8.5	65.95	0.41648248	NA	317.3875	2015	0.452364328	0.661524947	0.065393104	0.45167027	0.665326042	0.062529604	0.524046435	0.552332196	0.093697806	6.4645226	72.31605547	0.277636211	6.5754375	71.90375	0.299718839	8.165377434	69.33207422	0.335064114	6.5754375	71.90375	0.299718839	10.09822917	8.68625	8.661875	8.941666667	7.736083333	7.9	8.245833333	9.148784722	8.338875	8.072916667	8.583051389	7.5746875	7.766625	7.755791667	7.580583334	7.129583333	6.977666667	6.736666667	7.699034722	7.355083334	6.857166667	7.343288889	1	NA
2015-04-18	mean_dt_scaled	34	1	18/4/15 8:00	18/4/15 18:00	10	600	2.41765811	-1.2871348	1.130523311	7.221033333	60.45533333	0.438704399	7.37875	60.82533333	0.439209298	9.79	58.45	0.550539102	NA	436.33	2015	0.464671941	0.523606064	0.095717181	0.464152382	0.525256259	0.092053792	0.545439469	0.467007963	0.119779543	7.119271742	60.68909622	0.412955607	7.221033333	60.45533333	0.438704399	9.287549076	62.24945192	0.454605589	7.221033333	60.45533333	0.438704399	9.944583333	8.602	8.618833333	8.887166667	7.653566667	7.9	8.246166667	9.055138889	8.270366667	8.073083333	8.525090555	7.041133334	7.226966667	7.291666667	7.3498	7.195333333	7.12225	6.807033334	7.186588889	7.272566667	6.964641667	7.145798056	1	NA
2015-04-19	mean_dt_scaled	35	1	19/4/15 8:00	19/4/15 16:00	8	480	2.179398149	-1.282897984	0.896500165	9.8856875	60.33375	0.529538956	10.15764583	60.52520834	0.536498925	13.25	54.5875	0.760795535	NA	549.7125	2015	0.5154708	0.522141351	0.115535601	0.516024873	0.521619152	0.112444706	0.602819237	0.423065984	0.160686534	9.840243294	60.38718601	0.506414103	9.8856875	60.33375	0.529538956	12.2974048	58.60190143	0.642096245	9.8856875	60.33375	0.529538956	9.808958334	8.512291667	8.58	8.838958333	7.584083333	7.899854167	8.229166667	8.967083334	8.211520834	8.064510417	8.469642708	6.854583334	7.022958333	7.12	7.2115	7.120833333	7.138229167	6.853916667	6.999180556	7.166166667	6.996072917	7.048344097	1	NA
2015-04-20	mean_dt_scaled	36	1	20/4/15 7:00	20/4/15 16:00	9	540	2.899207808	-1.480757173	1.418450635	11.20751852	62.30888889	0.568105316	11.38588889	62.71037037	0.56862146	14.15555556	57.54444444	0.779997384	NA	562.6111111	2015	0.540670134	0.545935816	0.123950067	0.538951975	0.548100347	0.119177262	0.617836742	0.456705853	0.1644224	11.04288442	62.5853459	0.537271697	11.20751852	62.30888889	0.568105316	13.08514802	61.39429086	0.659218989	11.20751852	62.30888889	0.568105316	9.668981482	8.442407407	8.572592593	8.788888889	7.50937037	7.895	8.21212963	8.894660494	8.14912963	8.053564815	8.418672531	7.376648148	7.390074074	7.417	7.257407407	7.093148148	7.136777778	6.901425926	7.394574074	7.175277778	7.019101852	7.216143518	1	NA
2015-04-21	mean_dt_scaled	37	1	21/4/15 6:00	21/4/15 14:00	8	480	3.154462781	-1.716701308	1.437761473	12.44110417	48.62354167	0.850335892	12.61464583	48.801875	0.857530283	14.5375	46.7375	1.020229147	NA	478.6625	2015	0.56418716	0.381068668	0.185527556	0.56188867	0.379548278	0.179729607	0.624170813	0.333759955	0.211161321	12.24602872	48.59411955	0.814803688	12.44110417	48.62354167	0.850335892	13.41740169	51.18875676	0.87343936	12.44110417	48.62354167	0.850335892	9.524166667	8.396875	8.587083333	8.750416667	7.436833333	7.893708334	8.20125	8.836041667	8.093625	8.047479167	8.376747917	7.672041667	7.752291667	7.6865	7.494583333	7.165875	7.151145834	6.9396875	7.703611111	7.330229167	7.045416667	7.394138195	1	NA
2015-04-22	mean_dt_scaled	38	1	22/4/15 7:00	22/4/15 18:00	11	660	2.277079687	-1.007502399	1.269577288	9.903075757	62.09075757	0.494118674	10.05419697	62.26136364	0.496826003	12.4	55.51818182	0.686141944	NA	387.1545455	2015	0.515802289	0.543307992	0.10780755	0.514093836	0.542658995	0.104129666	0.588723052	0.433653945	0.146162109	9.738950755	62.13366837	0.468303447	9.903075757	62.09075757	0.494118674	11.55798937	59.48079047	0.575525864	9.903075757	62.09075757	0.494118674	9.35030303	8.340909091	8.599545455	8.703484848	7.360606061	7.89	8.192954546	8.763585859	8.032045455	8.041477273	8.327491162	8.498939394	8.328787879	8.112878788	7.834606061	7.36430303	7.26030303	6.989560606	8.313535354	7.599454546	7.124931818	7.74273005	1	NA
2015-04-23	mean_dt_scaled	39	1	23/4/15 7:00	23/4/15 16:00	9	540	2.748656873	-1.688347781	1.060309092	12.17825926	59.84925926	0.631691259	12.27490741	60.06092593	0.633101501	14.53333333	53.5	0.854178348	NA	589.7444444	2015	0.559176296	0.5163047	0.137823343	0.555546914	0.51599268	0.132691621	0.624101714	0.41069397	0.178854872	11.91337192	59.92014194	0.599212603	12.17825926	59.84925926	0.631691259	13.4137771	57.5749212	0.725367918	12.17825926	59.84925926	0.631691259	9.185277778	8.28962963	8.6	8.661851852	7.300296296	7.889444444	8.182962963	8.691635803	7.981074074	8.036203704	8.281837654	8.112814815	8.136481481	8.131481482	7.934666667	7.542259259	7.380148148	7.066851852	8.126925926	7.738462963	7.2235	7.739359259	1	NA
2015-04-24	mean_dt_scaled	40	1	24/4/15 8:00	24/4/15 16:00	8	480	3.314494753	-1.317306007	1.997188746	12.63808334	72.06270833	0.489793473	12.87052083	72.23	0.495194552	15.65	63.325	0.749795196	NA	654.6	2015	0.567942363	0.663439916	0.106863872	0.566664982	0.663465326	0.103787731	0.642620232	0.522468715	0.158546335	12.49657017	72.1616005	0.46673624	12.63808334	72.06270833	0.489793473	14.38516599	66.85315641	0.632286981	12.63808334	72.06270833	0.489793473	9.023229167	8.229583333	8.599791667	8.621458333	7.233625	7.881979167	8.198020834	8.617534722	7.927541667	8.04	8.237276389	8.869791667	8.588958333	8.409166667	8.125833333	7.669	7.486791667	7.112729167	8.622638889	7.897416667	7.299760417	8.008208681	1	NA
2015-04-25	mean_dt_scaled	41	1	25/4/15 6:00	25/4/15 15:00	9	540	2.94970068	-1.928286783	1.021413898	13.20605556	65.16518519	0.627990539	13.49894444	65.06925926	0.642996554	15.55555556	57.34444444	0.879348822	NA	289.9222222	2015	0.578770163	0.58034557	0.137015914	0.578395503	0.576686876	0.134765524	0.641053989	0.45443054	0.18375198	13.1118947	64.95826601	0.608718002	13.20605556	65.16518519	0.627990539	14.30300872	61.20542093	0.747813027	13.20605556	65.16518519	0.627990539	8.845462963	8.15462963	8.589259259	8.581666667	7.175592593	7.88	8.182685185	8.529783951	7.87862963	8.031342593	8.184905247	9.101481482	8.940740741	8.812962963	8.407407407	7.856962963	7.600851852	7.167537037	8.951728395	8.132185185	7.384194445	8.235605247	1	NA
2015-04-26	mean_dt_scaled	42	1	26/4/15 6:00	26/4/15 18:00	12	720	2.565069674	-1.263944144	1.30112553	13.08888889	80.35555556	0.316659287	13.27319444	80.69458333	0.316226056	15.08333333	71.58333333	0.521167325	NA	309.5166667	2015	0.576536502	0.763343707	0.069089196	0.574181522	0.766044576	0.066277758	0.633222775	0.616420174	0.11406504	12.89085032	80.67653315	0.294815277	13.08888889	80.35555556	0.316659287	13.89222238	74.65191052	0.428414078	13.08888889	80.35555556	0.316659287	8.676111111	8.052222222	8.565277778	8.539444444	7.113027778	7.877638889	8.191597222	8.431203704	7.826236111	8.034618055	8.130737731	9.940347223	9.436666667	9.172916667	8.648888889	8.081388889	7.753013889	7.208652778	9.516643519	8.365138889	7.480833333	8.560449074	1	NA
2015-04-27																						2015																																												NA	1
2015-04-28	mean_dt_scaled	43	1	28/4/15 7:00	28/4/15 18:00	11	660	2.180896942	-1.399756741	0.781140201	7.680939394	74.50363636	0.28129545	7.838409091	74.52848485	0.283992583	9.445454545	68.46363636	0.390219902	NA	228.3727273	2015	0.473439572	0.692845735	0.061373461	0.472732647	0.691319839	0.059521951	0.539725614	0.580928741	0.088588221	7.569349537	74.47375728	0.263851113	7.680939394	74.50363636	0.28129545	8.987828814	71.70582581	0.31164515	7.680939394	74.50363636	0.28129545	11.74090909	9.007878788	8.736212121	8.973787879	6.986727273	7.857575758	8.258636364	9.828333333	7.980257576	8.058106061	8.742842424	8.851590909	9.026363636	9.088939394	8.772424243	8.457121212	8.083984849	7.344227273	8.988964646	8.614772728	7.714106061	8.494249495	1	NA
2015-04-29	mean_dt_scaled	44	1	29/4/15 7:00	29/4/15 16:00	9	540	2.858540796	-1.36162859	1.496912205	8.127351852	60.60259259	0.483322155	8.296592593	61.10314815	0.485071975	10.62222222	54	0.668700648	NA	533.8555556	2015	0.48194996	0.525380093	0.10545195	0.481285367	0.528622997	0.101666142	0.559240833	0.416382253	0.142768772	8.017982501	60.96856354	0.457012276	8.127351852	60.60259259	0.483322155	10.0114996	58.04709602	0.559973047	8.127351852	60.60259259	0.483322155	11.38083333	8.951666667	8.785740741	9.319814815	6.94337037	7.870462963	8.211870371	9.706080247	8.131592593	8.041166667	8.734259876	8.15212963	8.379259259	8.582962963	8.552037037	8.371851852	8.173240741	7.427814815	8.371450617	8.461944445	7.800527778	8.227321914	1	NA
2015-04-30	mean_dt_scaled	45	1	30/4/15 5:00	30/4/15 18:00	13	780	1.633101576	-1.471000387	0.162101188	9.366025641	70.6075641	0.36276626	9.552679486	70.99871795	0.362493952	11.17692308	63.87692308	0.512500621	NA	300.8230769	2015	0.505563988	0.645909818	0.079148885	0.504732218	0.64854386	0.075975037	0.568439852	0.528747703	0.112378866	9.247887079	70.9229945	0.339261206	9.366025641	70.6075641	0.36276626	10.49403415	67.37436477	0.420685771	9.366025641	70.6075641	0.36276626	10.88410257	8.856282051	8.789358974	9.307307692	6.907358974	7.874166667	8.189012821	9.50991453	8.107333333	8.031589743	8.645642735	8.392564103	8.423333334	8.545897436	8.382051282	8.233205128	8.15698718	7.486782051	8.453931624	8.307628205	7.821884615	8.220426496	1	NA
2015-05-01	mean_dt_scaled	46	1	1/5/15 8:00	1/5/15 17:00	9	540	3.101352088	-1.255052285	1.846299804	8.165518519	75.25185185	0.295379883	8.330129629	75.65574074	0.294917094	10.37777778	67.57777778	0.443323566	NA	450.8333333	2015	0.482677568	0.701859474	0.064446424	0.481911389	0.70498065	0.061811617	0.555187028	0.570850714	0.098919943	8.050820481	75.60771835	0.274345432	8.165518519	75.25185185	0.295379883	9.798857256	70.86926557	0.358998948	8.165518519	75.25185185	0.295379883	10.67157408	8.769444444	8.752962963	9.232777778	6.887222222	7.866759259	8.238648149	9.397993827	8.06	8.052703704	8.593008642	8.46925926	8.580185185	8.635185185	8.404259259	8.222777778	8.146666667	7.558166667	8.56154321	8.313518519	7.852416667	8.274397839	1	NA
2015-05-02	mean_dt_scaled	47	1	2/5/15 7:00	2/5/15 15:00	8	480	2.700993535	-1.362830414	1.338163121	8.603312499	67.50854167	0.417132169	8.831062501	67.69395833	0.421236434	11.1125	61.975	0.593807903	NA	527.9375	2015	0.491023655	0.608575946	0.09101052	0.491262094	0.608494663	0.088286863	0.567371476	0.507110353	0.128197818	8.541311729	67.5985774	0.39569049	8.603312499	67.50854167	0.417132169	10.43799248	65.57828439	0.493189406	8.603312499	67.50854167	0.417132169	10.45958334	8.696041667	8.758333333	9.136041667	6.865625	7.87	8.228125	9.304652778	8.000833334	8.0490625	8.536829861	7.984770834	8.1825	8.343333333	8.319375	8.208333333	8.1440625	7.588083334	8.170201389	8.263854167	7.866072917	8.107058681	1	NA
2015-05-03	mean_dt_scaled	48	1	3/5/15 6:00	3/5/15 17:00	11	660	3.828474855	-2.304963093	1.523511762	11.69328788	59.66575758	0.675734945	12.01162121	59.81727273	0.691653411	13.60909091	56.64545455	0.905104161	NA	549.2	2015	0.549930821	0.514094058	0.147432861	0.55063226	0.513039934	0.144963505	0.60877431	0.446478436	0.188762877	11.65557376	59.67503943	0.655458819	11.69328788	59.66575758	0.675734945	12.60977816	60.54533007	0.770779674	11.69328788	59.66575758	0.675734945	10.14545455	8.613636364	8.713333333	9.038030303	6.840848485	7.872727273	8.1575	9.157474747	7.939439394	8.015113636	8.449355808	8.328515152	8.338030303	8.464545455	8.283939394	8.161818182	8.144333334	7.643818182	8.377030303	8.222878788	7.894075758	8.185898485	1	NA
2015-05-04	mean_dt_scaled	49	1	4/5/15 7:00	4/5/15 17:00	10	600	4.523742639	-1.823431954	2.700310684	15.819	76.13166667	0.475122508	16.0355	76.6466	0.473718888	18.14	68.29	0.730624368	NA	488.99	2015	0.62858323	0.712458588	0.103662939	0.62574433	0.716988518	0.09928665	0.683913765	0.578953356	0.154816504	15.5955774	76.60447147	0.446106258	15.819	76.13166667	0.475122508	16.55121823	71.54185238	0.615191899	15.819	76.13166667	0.475122508	10.82108334	8.550833333	8.588333333	8.9385	6.8009	7.844283334	8.19475	9.320083333	7.8697	8.019516667	8.494798333	9.949166667	9.267333334	8.954833333	8.540833333	8.228666667	8.131166667	7.672716667	9.390444445	8.38475	7.901941667	8.642185278	1	NA
2015-05-05	mean_dt_scaled	50	1	5/5/15 10:00	5/5/15 18:00	8	480	1.46567253	-1.32581636	0.139856171	17.520625	89.584375	0.223195142	17.88375	89.190625	0.236093341	18.8125	85.3625	0.33293295	NA	287.7	2015	0.66102294	0.87452314	0.04869705	0.660244844	0.86900506	0.049482758	0.695066335	0.77317975	0.077442608	17.40530183	89.22311126	0.217838078	17.520625	89.584375	0.223195142	17.13622631	87.6642616	0.260561014	17.520625	89.584375	0.223195142	10.20572917	8.468958333	8.482708333	8.845416667	6.785708333	7.842520834	8.255208334	9.052465278	7.8155625	8.048864583	8.380314236	10.89572917	10.10416667	9.72	9.104166667	8.518541667	8.224270834	7.693729167	10.23996528	8.811354167	7.959	9.127092361	1	NA
2015-05-06	mean_dt_scaled	51	1	6/5/15 7:00	6/5/15 14:00	7	420	3.434140614	-1.60907452	1.825066094	13.02361905	71.83309524	0.485843863	13.31433333	71.74380952	0.495236018	15.3	67.25714286	0.677373566	NA	484.6142857	2015	0.5752922	0.66067377	0.10600214	0.574949445	0.657573358	0.103796421	0.63681592	0.56720299	0.144456154	12.93113169	71.67251805	0.466776073	13.02361905	71.83309524	0.485843863	14.08070082	70.5664741	0.567706893	13.02361905	71.83309524	0.485843863	10.37821429	8.346666667	8.40047619	8.732380952	6.75	7.832976191	8.234166667	9.041785714	7.741190476	8.033571429	8.349142857	10.8102381	10.58690476	10.23142857	9.577857143	8.810952381	8.374166667	7.722785714	10.54285714	9.194404762	8.048476191	9.390007143	1	NA
2015-05-07	mean_dt_scaled	52	1	7/5/15 5:00	7/5/15 12:00	7	420	1.310497456	-1.048668577	0.261828878	10.81619048	71.83309524	0.376794027	10.95880953	72.30214286	0.374113921	11.81428571	67	0.481093734	NA	203.4142857	2015	0.533209872	0.66067377	0.082209484	0.530979862	0.664339599	0.078410465	0.579009713	0.564277588	0.106268417	10.62470725	72.23417248	0.350423598	10.81619048	71.83309524	0.376794027	11.04847623	70.32364134	0.392679504	10.81619048	71.83309524	0.376794027	10.00702381	8.351666667	8.293333333	8.616904762	6.727619048	7.83	8.236309524	8.884007936	7.672261905	8.033154762	8.265228174	10.54107143	10.44928571	10.25428571	9.704285714	9.072619048	8.563809524	7.767261905	10.41488095	9.388452381	8.165535714	9.43214881	1	NA
2015-05-08	mean_dt_scaled	53	1	8/5/15 7:00	8/5/15 16:00	9	540	2.295622074	-1.083819182	1.211802892	11.4827037	77.98555556	0.33502527	11.66977778	78.08907408	0.337776579	14.48888889	67.46666667	0.592687867	NA	396.8777778	2015	0.545916253	0.734792357	0.073096314	0.544251211	0.734469344	0.070794528	0.623364658	0.569586651	0.127979906	11.32085583	78.05552571	0.31551717	11.4827037	77.98555556	0.33502527	13.37511486	70.76433784	0.492190644	11.4827037	77.98555556	0.33502527	9.680185185	8.300740741	8.208703704	8.524444444	6.69037037	7.825925926	8.206111111	8.729876543	7.607407408	8.016018519	8.178978395	9.95564815	9.907407408	9.970185185	9.56537037	9.210925926	8.755370371	7.837111112	9.94441358	9.388148148	8.296240741	9.283082099	1	NA
2015-05-09	mean_dt_scaled	54	1	9/5/15 4:00	9/5/15 13:00	9	540	2.756352655	-2.474685665	0.28166699	11.78944444	82.88240741	0.265861166	11.95833333	83.44333333	0.262027151	13.47777778	76.17777778	0.42682769	NA	224.2333333	2015	0.551763946	0.793784649	0.058005986	0.549637557	0.799355692	0.05491822	0.606596646	0.668689167	0.095710545	11.60339663	83.44163336	0.24275065	11.78944444	82.88240741	0.265861166	12.4955488	78.99067248	0.344289184	11.78944444	82.88240741	0.265861166	9.451203704	8.198333333	8.125555556	8.437037037	6.657962963	7.822851852	8.226296297	8.591697531	7.5475	8.024574074	8.108301235	10.31222223	10.13	9.985185186	9.550185185	9.192037037	8.830092593	7.889574074	10.14246914	9.371111111	8.359833333	9.376270988	1	NA
2015-05-10	mean_dt_scaled	55	1	10/5/15 4:00	10/5/15 18:00	14	840	2.904269131	-1.363070418	1.541198713	9.207321428	84.38761905	0.189079584	9.410595238	84.92940476	0.18516399	10.13571429	79.38571429	0.270854989	NA	129.3928571	2015	0.502538457	0.811917908	0.041253666	0.502079991	0.817364859	0.038808485	0.551172708	0.705184463	0.065364867	9.108764484	84.93654429	0.168914255	9.207321428	84.38761905	0.189079584	9.588286105	82.02008616	0.205204622	9.207321428	84.38761905	0.189079584	9.32	8.022928571	8.002714286	8.358214286	6.607880952	7.802321429	8.240535715	8.448547619	7.483047619	8.021428571	8.030761905	10.33583334	10.3227381	10.20416667	9.719047619	9.305595238	8.914880953	7.973511905	10.28757937	9.512321429	8.444196429	9.501987103	1	NA
2015-05-11	mean_dt_scaled	56	1	11/5/15 7:00	11/5/15 17:00	10	600	2.581539771	-1.501784855	1.079754916	NA	NA	NA	12.77293333	63.4235	0.625579186	15.14	56.09	0.855084755	NA	478.12	2015	NA	NA	NA	0.564843356	0.556742509	0.131115021	0.634162521	0.440159272	0.179031221	12.40101682	63.30271739	0.591986506	12.43746974	63.37372849	0.603597679	13.94151674	60.02078677	0.726176183	12.43746974	63.37372849	0.603597679	9.17625	7.896266667	7.923733333	8.246333333	6.564233333	7.795716667	8.116066667	8.332083334	7.405283334	7.955891667	7.941185833	9.534416666	9.619	9.673666667	9.572833333	9.318	9.016333334	8.051433334	9.609027778	9.445416667	8.533883333	9.237401111	1	NA
2015-05-12	mean_dt_scaled	57	1	12/5/15 7:00	12/5/15 16:00	9	540	2.169676667	-0.982916402	1.186760265	18.80074074	60.24222222	0.978900118	19.03314815	60.20166667	0.992690465	20.94444444	56.67777778	1.233034146	NA	477.2888889	2015	0.685427015	0.521038718	0.21357789	0.68170018	0.517698266	0.208057803	0.730421964	0.446846164	0.252564155	18.53074151	60.06171984	0.944641448	18.80074074	60.24222222	0.978900118	18.99080585	60.5758545	1.063202633	18.80074074	60.24222222	0.978900118	8.918611111	7.640814815	7.752444444	8.101481481	6.511666667	7.773333333	8.052703704	8.10395679	7.306574074	7.913018518	7.807460494	10.49546296	10.08481481	9.950740741	9.578518518	9.251481481	9.020277778	8.09712963	10.17700617	9.415	8.558703704	9.46291358	1	NA
